Sn Oxide,,SnSiO2 0.13%,,SnSiO2 0.5%,,SnSiO2 2%,,SnSiO2 6%,
wavelength (nm),intensity,wavelength (nm),intensity,wavelength (nm),intensity,wavelength (nm),intensity,wavelength (nm),intensity
796.4900357644,9.69241355689005E-06,796.4900357644,0.0013957076,796.4900357644,2.42310338922251E-06,796.4900357644,3.87696542275602E-05,796.4900357644,2.42310338922251E-06
796.9200357628,0.000009682,796.9200357628,0.0013942018,796.9200357628,2.42048919117193E-06,796.9200357628,3.87278270587508E-05,796.9200357628,2.42048919117193E-06
797.350035822,9.67151688554026E-06,797.350035822,0.0013926984,797.350035822,2.41787922138506E-06,797.350035822,3.8686067542161E-05,797.350035822,2.41787922138506E-06
797.7900358313,9.66085168809653E-06,797.7900358313,0.0013911626,797.7900358313,2.41521292202413E-06,797.7900358313,3.86434067523861E-05,797.7900358313,2.41521292202413E-06
798.2200358537,9.65044591699557E-06,798.2200358537,0.0013896642,798.2200358537,2.41261147924889E-06,798.2200358537,3.86017836679823E-05,798.2200358537,2.41261147924889E-06
798.6600358587,9.63981554477125E-06,798.6600358587,0.0013881334,798.6600358587,0.00000241,798.6600358587,3.8559262179085E-05,798.6600358587,0.00000241
799.0900358593,9.62944373329958E-06,799.0900358593,0.0013866399,799.0900358593,2.40736093332489E-06,799.0900358593,3.85177749331983E-05,799.0900358593,2.40736093332489E-06
799.5200358899,9.61908865191414E-06,799.5200358899,0.0013851488,799.5200358899,2.40477216297853E-06,799.5200358899,3.84763546076565E-05,799.5200358899,2.40477216297853E-06
799.9600359212,9.60851003538601E-06,799.9600359212,0.0013836254,799.9600359212,2.4021275088465E-06,799.9600359212,0.000038434,799.9600359212,2.4021275088465E-06
800.3900359439,9.59818869335819E-06,800.3900359439,0.0013821392,800.3900359439,2.39954717333955E-06,800.3900359439,3.83927547734328E-05,800.3900359439,2.39954717333955E-06
800.8300359423,9.5876445258122E-06,800.8300359423,0.0013806208,800.8300359423,2.39691113145305E-06,800.8300359423,3.83505781032488E-05,800.8300359423,2.39691113145305E-06
801.2600359541,9.57735677672641E-06,801.2600359541,0.0013791394,801.2600359541,2.3943391941816E-06,801.2600359541,3.83094271069056E-05,801.2600359541,2.3943391941816E-06
801.6900360062,2.39177139430643E-06,801.6900360062,0.0013776603,801.6900360062,2.39177139430643E-06,801.6900360062,3.82683423089029E-05,801.6900360062,2.39177139430643E-06
802.1300360186,2.38914815174563E-06,802.1300360186,0.0013761493,802.1300360186,2.38914815174563E-06,802.1300360186,3.822637042793E-05,802.1300360186,2.38914815174563E-06
802.5600360197,2.3865886957797E-06,802.5600360197,0.0013746751,802.5600360197,2.3865886957797E-06,802.5600360197,3.81854191324753E-05,802.5600360197,2.3865886957797E-06
803.0000360552,0.000002384,803.0000360552,0.001373169,803.0000360552,0.000002384,803.0000360552,3.81435835627505E-05,803.0000360552,0.000002384
803.4300360871,2.38142282450365E-06,803.4300360871,0.0013716995,803.4300360871,2.38142282450365E-06,803.4300360871,3.81027651920584E-05,803.4300360871,2.38142282450365E-06
803.8600361062,2.37887576921332E-06,803.8600361062,0.0013702324,803.8600361062,2.37887576921332E-06,803.8600361062,0.000038062,803.8600361062,2.37887576921332E-06
804.3000361138,2.37627370771046E-06,804.3000361138,0.0013687337,804.3000361138,2.37627370771046E-06,804.3000361138,3.80203793233674E-05,804.3000361138,2.37627370771046E-06
804.7300361206,2.37373490662125E-06,804.7300361206,0.0013672713,804.7300361206,2.37373490662125E-06,804.7300361206,3.797975850594E-05,804.7300361206,2.37373490662125E-06
805.1600361262,2.37120017202664E-06,805.1600361262,0.0012543649,805.1600361262,2.37120017202664E-06,805.1600361262,3.79392027524262E-05,805.1600361262,2.37120017202664E-06
805.6000361931,2.36861069050996E-06,805.6000361931,0.0012529951,805.6000361931,2.36861069050996E-06,805.6000361931,3.78977710481594E-05,805.6000361931,2.36861069050996E-06
806.0300361724,2.36608415695142E-06,806.0300361724,0.0012516585,806.0300361724,2.36608415695142E-06,806.0300361724,3.78573465112228E-05,806.0300361724,2.36608415695142E-06
806.4700361897,2.36350304908698E-06,806.4700361897,0.0012502931,806.4700361897,2.36350304908698E-06,806.4700361897,0.000037816,806.4700361897,2.36350304908698E-06
806.9000362254,0.000002361,806.9000362254,0.0012489609,806.9000362254,0.000002361,806.9000362254,3.77757548995804E-05,806.9000362254,0.000002361
807.3300362708,2.35847033628715E-06,807.3300362708,0.0012476308,807.3300362708,2.35847033628715E-06,807.3300362708,3.77355253805943E-05,807.3300362708,2.35847033628715E-06
807.7700362428,2.35590167362798E-06,807.7700362428,0.001246272,807.7700362428,2.35590167362798E-06,807.7700362428,3.76944267780476E-05,807.7700362428,2.35590167362798E-06
808.2000362742,2.3533954419327E-06,808.2000362742,0.0012449462,808.2000362742,2.3533954419327E-06,808.2000362742,3.76543270709232E-05,808.2000362742,2.3533954419327E-06
808.6300363129,2.35089320734265E-06,808.6300363129,0.0012436225,808.6300363129,2.35089320734265E-06,808.6300363129,3.76142913174825E-05,808.6300363129,2.35089320734265E-06
809.070036341,2.34833691000857E-06,809.070036341,0.0012422702,809.070036341,2.34833691000857E-06,809.070036341,3.75733905601372E-05,809.070036341,2.34833691000857E-06
809.5000363237,2.3458427366264E-06,809.5000363237,0.0012409508,809.5000363237,2.3458427366264E-06,809.5000363237,3.75334837860225E-05,809.5000363237,2.3458427366264E-06
809.9300363784,2.34335253473497E-06,809.9300363784,0.0012396335,809.9300363784,2.34335253473497E-06,809.9300363784,3.74936405557595E-05,809.9300363784,2.34335253473497E-06
810.3700363974,2.34080852348565E-06,810.3700363974,0.0012382877,810.3700363974,2.34080852348565E-06,810.3700363974,3.74529363757704E-05,810.3700363974,2.34080852348565E-06
810.8000363825,2.33832633118508E-06,810.8000363825,0.0012369746,810.8000363825,2.33832633118508E-06,810.8000363825,3.74132212989613E-05,810.8000363825,2.33832633118508E-06
811.2300364128,2.3358480849656E-06,811.2300364128,0.0012356636,811.2300364128,2.3358480849656E-06,811.2300364128,3.73735693594496E-05,811.2300364128,2.3358480849656E-06
811.6700364542,2.33331628119445E-06,811.6700364542,0.0012343243,811.6700364542,2.33331628119445E-06,811.6700364542,3.73330604991113E-05,811.6700364542,2.33331628119445E-06
812.100036483,2.33084599336131E-06,812.100036483,0.0012330175,812.100036483,2.33084599336131E-06,812.100036483,3.72935358937809E-05,812.100036483,2.33084599336131E-06
812.5300364912,2.32837962640249E-06,812.5300364912,0.0012317128,812.5300364912,2.32837962640249E-06,812.5300364912,3.72540740224399E-05,812.5300364912,2.32837962640249E-06
812.9700365237,2.32585995213057E-06,812.9700365237,0.0012303799,812.9700365237,2.32585995213057E-06,812.9700365237,3.72137592340891E-05,812.9700365237,2.32585995213057E-06
813.4000365208,2.3234014927621E-06,813.4000365208,0.0012290794,813.4000365208,2.3234014927621E-06,813.4000365208,3.71744238841935E-05,813.4000365208,2.3234014927621E-06
813.8300365515,2.32094692926214E-06,813.8300365515,0.0012277809,813.8300365515,2.32094692926214E-06,813.8300365515,3.71351508681942E-05,813.8300365515,2.32094692926214E-06
814.2700365871,9.27375722852859E-06,814.2700365871,0.0012264544,814.2700365871,2.31843930713215E-06,814.2700365871,0.000037095,814.2700365871,2.31843930713215E-06
814.7000365721,0.000009264,814.7000365721,0.0012251601,814.7000365721,0.000002316,814.7000365721,3.70558816132984E-05,814.7000365721,0.000002316
815.1300366059,9.25419906236761E-06,815.1300366059,0.0012238678,815.1300366059,2.3135497655919E-06,815.1300366059,3.70167962494704E-05,815.1300366059,2.3135497655919E-06
815.5600366131,9.2444431730102E-06,815.5600366131,0.0012225776,815.5600366131,2.31111079325255E-06,815.5600366131,3.69777726920408E-05,815.5600366131,2.31111079325255E-06
816.0000366278,2.30861909083135E-06,816.0000366278,0.0012212595,816.0000366278,2.30861909083135E-06,816.0000366278,3.69379054533016E-05,816.0000366278,2.30861909083135E-06
816.4300366335,2.30618790925254E-06,816.4300366335,0.0013283642,816.4300366335,2.30618790925254E-06,816.4300366335,0.000036899,816.4300366335,2.30618790925254E-06
816.8600366998,2.30376056602877E-06,816.8600366998,0.0013269661,816.8600366998,2.30376056602877E-06,816.8600366998,3.68601690564603E-05,816.8600366998,2.30376056602877E-06
817.3000366984,2.30128073782737E-06,817.3000366984,0.0013255377,817.3000366984,2.30128073782737E-06,817.3000366984,3.68204918052379E-05,817.3000366984,2.30128073782737E-06
817.7300367403,2.29886113590093E-06,817.7300367403,0.001324144,817.7300367403,2.29886113590093E-06,817.7300367403,3.67817781744149E-05,817.7300367403,2.29886113590093E-06
818.1600367288,9.18578139191727E-06,818.1600367288,0.0013227525,818.1600367288,2.29644534797932E-06,818.1600367288,3.67431255676691E-05,818.1600367288,2.29644534797932E-06
818.6000367593,9.17590927467411E-06,818.6000367593,0.0013213309,818.6000367593,0.000002294,818.6000367593,3.67036370986965E-05,818.6000367593,0.000002294
819.030036782,9.16627689189187E-06,819.030036782,0.0013199439,819.030036782,2.29156922297297E-06,819.030036782,3.66651075675675E-05,819.030036782,2.29156922297297E-06
819.4600368126,9.1566596684992E-06,819.4600368126,0.001318559,819.4600368126,2.2891649171248E-06,819.4600368126,3.66266386739968E-05,819.4600368126,2.2891649171248E-06
819.8900367898,2.28676439317561E-06,819.8900367898,0.0013171763,819.8900367898,2.28676439317561E-06,819.8900367898,3.65882302908098E-05,819.8900367898,2.28676439317561E-06
820.3300368469,2.28431194966667E-06,820.3300368469,0.0013157637,820.3300368469,2.28431194966667E-06,820.3300368469,0.000036549,820.3300368469,2.28431194966667E-06
820.760036865,2.28191905324241E-06,820.760036865,0.0013143854,820.760036865,2.28191905324241E-06,820.760036865,3.65107048518785E-05,820.760036865,2.28191905324241E-06
821.1900368551,2.27952991481341E-06,821.1900368551,0.0013130092,821.1900368551,2.27952991481341E-06,821.1900368551,3.64724786370146E-05,821.1900368551,2.27952991481341E-06
821.6200368706,2.27714452651467E-06,821.6200368706,0.0013116352,821.6200368706,2.27714452651467E-06,821.6200368706,3.64343124242346E-05,821.6200368706,2.27714452651467E-06
822.0600369241,2.27470753784923E-06,822.0600369241,0.0013102315,822.0600369241,2.27470753784923E-06,822.0600369241,3.63953206055877E-05,822.0600369241,2.27470753784923E-06
822.4900369271,2.27232971305313E-06,822.4900369271,0.0013088619,822.4900369271,2.27232971305313E-06,822.4900369271,3.635727540885E-05,822.4900369271,2.27232971305313E-06
822.9200369449,0.00000227,822.9200369449,0.0013074944,822.9200369449,0.00000227,822.9200369449,3.63192898357456E-05,822.9200369449,0.00000227
823.3500369822,2.26758523510947E-06,823.3500369822,0.0013061291,823.3500369822,2.26758523510947E-06,823.3500369822,3.62813637617515E-05,823.3500369822,2.26758523510947E-06
823.7900369916,2.26516357170177E-06,823.7900369916,0.0013047342,823.7900369916,2.26516357170177E-06,823.7900369916,3.62426171472283E-05,823.7900369916,2.26516357170177E-06
824.2200370114,2.26280069222781E-06,824.2200370114,0.0013033732,824.2200370114,2.26280069222781E-06,824.2200370114,3.6204811075645E-05,824.2200370114,2.26280069222781E-06
824.6500370032,2.26044150804248E-06,824.6500370032,0.0013020143,824.6500370032,2.26044150804248E-06,824.6500370032,3.61670641286796E-05,824.6500370032,2.26044150804248E-06
825.0800370328,2.25808601144439E-06,825.0800370328,0.0011945275,825.0800370328,2.25808601144439E-06,825.0800370328,3.61293761831103E-05,825.0800370328,2.25808601144439E-06
825.5200370556,9.02271818025601E-06,825.5200370556,0.0012992714,825.5200370556,2.255679545064E-06,825.5200370556,3.6090872721024E-05,825.5200370556,2.255679545064E-06
825.9500371107,9.01332594370612E-06,825.9500371107,0.0012979189,825.9500371107,2.25333148592653E-06,825.9500371107,3.60533037748245E-05,825.9500371107,2.25333148592653E-06
826.3800371188,9.00394836485929E-06,826.3800371188,0.0011907722,826.3800371188,0.000002251,826.3800371188,3.60157934594371E-05,826.3800371188,0.000002251
826.8100370965,8.99458541323124E-06,826.8100370965,0.0011895339,826.8100370965,2.24864635330781E-06,826.8100370965,3.5978341652925E-05,826.8100370965,2.24864635330781E-06
827.2500371238,0.000008985,827.2500371238,0.0011882689,827.2500371238,2.24625495706268E-06,827.2500371238,3.59400793130028E-05,827.2500371238,2.24625495706268E-06
827.6800371632,8.97568637831938E-06,827.6800371632,0.0012924988,827.6800371632,2.24392159457985E-06,827.6800371632,3.59027455132775E-05,827.6800371632,2.24392159457985E-06
828.1100371599,8.96636746392583E-06,828.1100371599,0.0012911569,828.1100371599,2.24159186598146E-06,828.1100371599,3.58654698557033E-05,828.1100371599,2.24159186598146E-06
828.5400371918,8.95706305490297E-06,828.5400371918,0.0012898171,828.5400371918,2.23926576372574E-06,828.5400371918,3.58282522196119E-05,828.5400371918,2.23926576372574E-06
828.9700372279,8.94777312116194E-06,828.9700372279,0.0012884793,828.9700372279,2.23694328029048E-06,828.9700372279,3.57910924846478E-05,828.9700372279,2.23694328029048E-06
829.4100372133,2.23457052382295E-06,829.4100372133,0.0012871126,829.4100372133,2.23457052382295E-06,829.4100372133,3.57531283811673E-05,829.4100372133,2.23457052382295E-06
829.8400372658,2.2322553392611E-06,829.8400372658,0.0012857791,829.8400372658,2.2322553392611E-06,829.8400372658,3.57160854281776E-05,829.8400372658,2.2322553392611E-06
830.2700372765,2.22994375089643E-06,830.2700372765,0.0012844476,830.2700372765,2.22994375089643E-06,830.2700372765,3.56791000143428E-05,830.2700372765,2.22994375089643E-06
830.7000372755,2.22763575128479E-06,830.7000372755,0.0012831182,830.7000372755,2.22763575128479E-06,830.7000372755,3.56421720205566E-05,830.7000372755,2.22763575128479E-06
831.1300372942,2.22533133300127E-06,831.1300372942,0.0012817908,831.1300372942,2.22533133300127E-06,831.1300372942,3.56053013280204E-05,831.1300372942,2.22533133300127E-06
831.5700373461,0.000002223,831.5700373461,0.0012804348,831.5700373461,0.000002223,831.5700373461,3.55676323695385E-05,831.5700373461,0.000002223
832.0000373535,2.22067982812587E-06,832.0000373535,0.0011747396,832.0000373535,2.22067982812587E-06,832.0000373535,3.55308772500139E-05,832.0000373535,2.22067982812587E-06
832.4300373565,2.21838619215281E-06,832.4300373565,0.0011735263,832.4300373565,2.21838619215281E-06,832.4300373565,3.54941790744449E-05,832.4300373565,2.21838619215281E-06
832.8600373926,2.21609610782893E-06,832.8600373926,0.0011723148,832.8600373926,2.21609610782893E-06,832.8600373926,3.54575377252628E-05,832.8600373926,2.21609610782893E-06
833.2900373887,2.21380956782514E-06,833.2900373887,0.0011711053,833.2900373887,2.21380956782514E-06,833.2900373887,0.000035421,833.2900373887,2.21380956782514E-06
833.7300374123,2.2114735137643E-06,833.7300374123,0.0011698695,833.7300374123,2.2114735137643E-06,833.7300374123,3.53835762202288E-05,833.7300374123,2.2114735137643E-06
834.1600374424,2.2091941224888E-06,834.1600374424,0.0011686637,834.1600374424,2.2091941224888E-06,834.1600374424,3.53471059598208E-05,834.1600374424,2.2091941224888E-06
834.5900374859,2.20691825349035E-06,834.5900374859,0.0011674598,834.5900374859,2.20691825349035E-06,834.5900374859,3.53106920558455E-05,834.5900374859,2.20691825349035E-06
835.0200374752,2.2046458995155E-06,835.0200374752,0.0011662577,835.0200374752,2.2046458995155E-06,835.0200374752,3.52743343922481E-05,835.0200374752,2.2046458995155E-06
835.4500375128,2.20237705332951E-06,835.4500375128,0.0011650575,835.4500375128,2.20237705332951E-06,835.4500375128,0.000035238,835.4500375128,2.20237705332951E-06
835.8800375337,2.20011170771621E-06,835.8800375337,0.0011638591,835.8800375337,2.20011170771621E-06,835.8800375337,3.52017873234593E-05,835.8800375337,2.20011170771621E-06
836.3200375626,2.1977972957708E-06,836.3200375626,0.0012659312,836.3200375626,2.1977972957708E-06,836.3200375626,3.51647567323328E-05,836.3200375626,2.1977972957708E-06
836.7500375945,2.19553901071757E-06,836.7500375945,0.0012646305,836.7500375945,2.19553901071757E-06,836.7500375945,3.51286241714811E-05,836.7500375945,2.19553901071757E-06
837.1800375763,2.19328420453329E-06,837.1800375763,0.0012633317,837.1800375763,2.19328420453329E-06,837.1800375763,3.50925472725326E-05,837.1800375763,2.19328420453329E-06
837.6100376181,0.000002191,837.6100376181,0.0012620349,837.6100376181,0.000002191,837.6100376181,3.50565259212171E-05,837.6100376181,0.000002191
838.0400376052,2.18878500022233E-06,838.0400376052,0.0012607402,838.0400376052,2.18878500022233E-06,838.0400376052,3.50205600035573E-05,838.0400376052,2.18878500022233E-06
838.4700376505,2.18654058786677E-06,838.4700376505,0.0012594474,838.4700376505,2.18654058786677E-06,838.4700376505,3.49846494058683E-05,838.4700376505,2.18654058786677E-06
838.9100376673,2.18424755152556E-06,838.9100376673,0.0012581266,838.9100376673,2.18424755152556E-06,838.9100376673,0.000034948,838.9100376673,2.18424755152556E-06
839.3400376906,0.000002182,839.3400376906,0.0012568378,839.3400376906,0.000002182,839.3400376906,3.49121618066711E-05,839.3400376906,0.000002182
839.7700377075,2.17977611043582E-06,839.7700377075,0.001255551,839.7700377075,2.17977611043582E-06,839.7700377075,3.48764177669732E-05,839.7700377075,2.17977611043582E-06
840.2000377236,2.17754553704979E-06,840.2000377236,0.0012542662,840.2000377236,2.17754553704979E-06,840.2000377236,3.48407285927966E-05,840.2000377236,2.17754553704979E-06
840.6300377455,2.17531838574442E-06,840.6300377455,0.0012529834,840.6300377455,2.17531838574442E-06,840.6300377455,3.48050941719107E-05,840.6300377455,2.17531838574442E-06
